"Model","StateNum","Probability.Cut.Off","Granularity","Window.Size","Sample.Size","BinNum","Training.Size","Update.Freq","Avg.Cycle.Usage","Agg.Cycle.Usage","Avg.Survival.Rate","Agg.Survival.Rate","Correctly.Scheduled","Correctly.Unscheduled"
"AR1",0,0.1,3.125,12,100,0,3000,36,0.471144187331965,0.495789217877598,0.911195576136448,0.915228262623004,0.795539033457249,0.797185509711061
"AR1",0,0.005,0,36,100,0,2000,108,0.154745265696356,0.165342366236891,0.953084106947666,0.956092373138864,1,0.884215389454646
"AR1",0,0.005,0,36,100,0,3000,108,0.148877855553406,0.159070989077078,0.956020856654386,0.961318843249217,0,0.874117902826824
"AR1",0,0.1,3.125,12,100,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,0,36,100,0,4000,108,0.145383844975387,0.155841372689149,0.946822541216914,0.963602856484681,1,0.872424554710169
"AR1",0,0.0025,0,36,100,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0,36,100,0,2000,108,0.182110942134522,0.194508286754591,0.942442604902782,0.946332254584682,0.545454545454545,0.884812685359604
"AR1",0,0.01,0,36,100,0,3000,108,0.177197930615973,0.189317995061084,0.953109331138204,0.954523306805262,0.181818181818182,0.874328533646782
"AR1",0,0.005,0,36,100,0,2000,108,0.154745265696356,0.165342366236891,0.953084106947666,0.956092373138864,1,0.884215389454646
"AR1",0,0.01,0,36,100,0,4000,108,0.174046186246806,0.18648029188153,0.954213310769004,0.956720270001985,0.833333333333333,0.872474636727772
"AR1",0,0.005,0,36,100,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,36,100,0,2000,108,0.321296284458095,0.340002750389916,0.884782295457272,0.883795863215882,0.357142857142857,0.890989928228716
"AR1",0,0.1,0,36,100,0,3000,108,0.319858344149493,0.338113704726456,0.88477702319825,0.886169678714859,0.52212389380531,0.880373909234066
"AR1",0,0.01,0,36,100,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,36,100,0,4000,108,0.32249201015629,0.341760224408754,0.893580414926546,0.894671623296159,0.597402597402597,0.878231933564992
"AR1",0,0.01,0,36,100,0,3000,108,0.177197930615973,0.189317995061084,0.953109331138204,0.954523306805262,0.181818181818182,0.874328533646782
"AR1",0,0.01,0,36,100,0,4000,108,0.174046186246806,0.18648029188153,0.954213310769004,0.956720270001985,0.833333333333333,0.872474636727772
"AR1",0,0.01,0,36,100,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,36,100,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,36,100,0,2000,108,0.321296284458095,0.340002750389916,0.884782295457272,0.883795863215882,0.357142857142857,0.890989928228716
"AR1",0,0.1,0,36,100,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,36,100,0,3000,108,0.319858344149493,0.338113704726456,0.88477702319825,0.886169678714859,0.52212389380531,0.880373909234066
"AR1",0,0.1,0,36,100,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,36,100,0,4000,108,0.32249201015629,0.341760224408754,0.893580414926546,0.894671623296159,0.597402597402597,0.878231933564992
"AR1",0,0.1,0,36,100,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0.78125,36,100,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0.78125,36,100,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0.78125,36,100,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0.78125,36,100,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,0.78125,36,100,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0.78125,36,100,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0.78125,36,100,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0.78125,36,100,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0.78125,36,100,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0.78125,36,100,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0.78125,36,100,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,1.5625,36,100,0,2000,108,0.151000835168577,0.161410660403178,0.948394069710799,0.956984050265829,1,0.900173986552904
"AR1",0,0.1,0.78125,36,100,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,1.5625,36,100,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,1.5625,36,100,0,4000,108,0.141618047771261,0.15165979495838,0.958572577599345,0.964648910411622,1,0.886852164506911
"AR1",0,0.005,1.5625,36,100,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,1.5625,36,100,0,2000,108,0.178647703120362,0.190815229378389,0.942690534871528,0.948543963811139,1,0.900784946342327
"AR1",0,0.01,1.5625,36,100,0,3000,108,0.173038419310452,0.18486540225661,0.952850878994711,0.955134766291368,1,0.890284968764508
"AR1",0,0.005,1.5625,36,100,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,1.5625,36,100,0,4000,108,0.170038733410513,0.182272607166439,0.950068520682861,0.957687473816506,1,0.886904022278585
"AR1",0,0.005,1.5625,36,100,0,4000,108,0.141618047771261,0.15165979495838,0.958572577599345,0.964648910411622,1,0.886852164506911
"AR1",0,0.1,1.5625,36,100,0,2000,108,0.318670992155384,0.337452720783453,0.889029033258868,0.887568851927854,0.348717948717949,0.906636341563725
"AR1",0,0.1,1.5625,36,100,0,3000,108,0.316796737950112,0.335231884902927,0.885951838934777,0.888672635266641,0.597938144329897,0.896221948679102
"AR1",0,0.01,1.5625,36,100,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,1.5625,36,100,0,4000,108,0.319195787666534,0.338141749542731,0.892924809727124,0.89632,0.494505494505495,0.892536917889902
"AR1",0,0.01,1.5625,36,100,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,1.5625,36,100,0,4000,108,0.170038733410513,0.182272607166439,0.950068520682861,0.957687473816506,1,0.886904022278585
"AR1",0,0.01,1.5625,36,100,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,1.5625,36,100,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,1.5625,36,100,0,2000,108,0.318670992155384,0.337452720783453,0.889029033258868,0.887568851927854,0.348717948717949,0.906636341563725
"AR1",0,0.005,3.125,36,100,0,2000,108,0.1474433651349,0.157829855625976,0.948481138931399,0.958913298675164,1,0.910849093697165
"AR1",0,0.1,1.5625,36,100,0,3000,108,0.316796737950112,0.335231884902927,0.885951838934777,0.888672635266641,0.597938144329897,0.896221948679102
"AR1",0,0.1,1.5625,36,100,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,3.125,36,100,0,4000,108,0.137909925828551,0.14789479793325,0.954660809450421,0.965552178318136,1,0.899423334137303
"AR1",0,0.1,1.5625,36,100,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,3.125,36,100,0,2000,108,0.174703540625897,0.1867473047594,0.940638412313348,0.949244535719525,1,0.911467298820613
"AR1",0,0.01,3.125,36,100,0,3000,108,0.169208602192485,0.180983508507417,0.948752523775072,0.955985915492958,1,0.902576338120872
"AR1",0,0.0025,3.125,36,100,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,3.125,36,100,0,4000,108,0.165817701999808,0.177792811274545,0.945494348650499,0.958405923344948,1,0.899475926995242
"AR1",0,0.005,3.125,36,100,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,36,100,0,2000,108,0.315329054984577,0.334029770971628,0.88945956838319,0.890158172231986,0.345360824742268,0.917323965992192
"AR1",0,0.1,3.125,36,100,0,3000,108,0.313874450218069,0.33263343093763,0.891831965706889,0.893389629238686,0.593406593406593,0.908077384860152
"AR1",0,0.01,3.125,36,100,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,36,100,0,4000,108,0.315840030493774,0.334836295629557,0.898178320638169,0.900767096458299,0.5,0.904563948996785
"AR1",0,0.01,3.125,36,100,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,3.125,36,100,0,3000,108,0.169208602192485,0.180983508507417,0.948752523775072,0.955985915492958,1,0.902576338120872
"AR1",0,0.01,3.125,36,100,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,3.125,36,100,0,4000,108,0.165817701999808,0.177792811274545,0.945494348650499,0.958405923344948,1,0.899475926995242
"AR1",0,0.01,3.125,36,100,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,36,100,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,36,100,0,2000,108,0.315329054984577,0.334029770971628,0.88945956838319,0.890158172231986,0.345360824742268,0.917323965992192
"AR1",0,0.1,3.125,36,100,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,36,100,0,3000,108,0.313874450218069,0.33263343093763,0.891831965706889,0.893389629238686,0.593406593406593,0.908077384860152
"AR1",0,0.1,3.125,36,100,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,36,100,0,4000,108,0.315840030493774,0.334836295629557,0.898178320638169,0.900767096458299,0.5,0.904563948996785
"AR1",0,0.1,3.125,36,100,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,0,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0,12,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,12,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,12,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,12,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0.78125,12,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0.78125,12,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0.78125,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0.78125,12,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,0.78125,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,0.78125,12,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0.78125,12,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0.78125,12,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0.78125,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0.78125,12,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0.78125,12,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0.78125,12,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0.78125,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0.78125,12,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,1.5625,12,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,1.5625,12,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,1.5625,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,1.5625,12,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,1.5625,12,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,1.5625,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,1.5625,12,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,1.5625,12,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,1.5625,12,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,1.5625,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,1.5625,12,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,1.5625,12,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,1.5625,12,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,1.5625,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,1.5625,12,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,3.125,12,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,3.125,12,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,3.125,12,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,3.125,12,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,12,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,12,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,12,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,12,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0,36,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,0,36,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,0,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,36,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,36,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0,36,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0.78125,36,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0.78125,36,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0.78125,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,0.78125,36,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,0.78125,36,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,0.78125,36,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,0.78125,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,0.78125,36,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0.78125,36,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0.78125,36,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0.78125,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,0.78125,36,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0.78125,36,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0.78125,36,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0.78125,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,0.78125,36,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,1.5625,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,1.5625,36,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,1.5625,36,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,1.5625,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,1.5625,36,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,1.5625,36,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,1.5625,36,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,1.5625,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,1.5625,36,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,1.5625,36,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,1.5625,36,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,1.5625,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,1.5625,36,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.0025,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,3.125,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.005,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,3.125,36,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,3.125,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.01,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,36,3000,0,2000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,36,3000,0,2000,108,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,36,3000,0,4000,36,NA,NA,NA,NA,NA,NA
"AR1",0,0.1,3.125,36,3000,0,4000,108,NA,NA,NA,NA,NA,NA
"AR1_logistic_glm",0,0.0025,0,12,100,500,2000,36,NA,NA,NA,NA,NA,NA
"AR1_logistic_glm",0,0.0025,0,12,100,1000,2000,36,NA,NA,NA,NA,NA,NA
